Wind_turbine_name,Ws_avg,P_avg
R80721,3.8599999,38.110001
R80721,7.5,687.4
R80721,4.8200002,207.7
R80721,5.6700001,254.41
R80721,4.5799999,109.48
R80721,5.86,302.64
R80721,5.1799998,149.74001
R80721,8.4099998,901.47998
R80721,3.8,52.91
R80721,5.63,212.38
R80721,5.25,153.7
R80721,4.77,141.84
R80721,5.24,162.99
R80721,5.9200001,331.10001
R80721,5.4200001,210.24001
R80721,7.28,625.99
R80721,9.1800003,1141.9301
R80721,6.9299998,596.96997
R80721,6.9499998,566.26001
R80721,9.21,1152.55
R80721,6.8600001,477.45999
R80721,4.1900001,54.25
R80721,8.56,1039.76
R80721,2.7,-1.89
R80721,4.8600001,96.940002
R80721,6.1900001,250.32001
R80721,8.74,1092.65
R80721,3.9200001,35.610001
R80721,3.47,-7.6100001
R80721,8.01,819.47
R80721,2.0699999,-6.9099998
R80721,2.26,1.0
R80721,1.33,-6.8699999
R80721,7.9,851.74
R80721,1.65,-7.2399998
R80721,3.98,45.799999
R80721,7.83,846.19
R80721,5.3000002,140.94
R80721,6.5900002,547.40002
R80721,6.74,551.79
R80721,9.8999996,1257.05
R80721,5.47,204.19
R80721,7.1100001,635.75
R80721,3.8299999,22.620001
R80721,5.8400002,262.48999
R80721,5.72,235.54
R80721,2.0699999,-8.0600004
R80721,3.6300001,-7.0100002
R80721,6.51,429.48
R80721,3.3599999,-7.0700002
R80721,2.5599999,-3.55
R80721,4.24,75.19
R80721,2.6199999,-4.46
R80721,3.87,47.59
R80721,3.82,43.61
R80721,4.02,41.43
R80721,4.11,30.25
R80721,3.97,21.46
R80721,5.9699998,310.59
R80721,5.75,224.32001
R80721,2.77,0.0
R80721,1.94,0.0
R80721,1.16,0.0
R80721,0.5,0.0
R80721,0.0,0.0
R80721,2.66,0.0
R80721,7.02,531.81
R80721,3.73,27.97
R80721,5.1900001,118.15
R80721,1.76,0.0
R80721,3.07,0.0
R80721,5.1799998,217.63
R80721,2.09,0.0
R80721,1.81,0.0
R80721,0.0,0.0
R80721,2.62,0.0
R80721,5.0700002,133.66
R80721,3.59,2.94
R80721,1.59,0.0
R80721,5.43,153.29
R80721,2.0,0.0
R80721,3.46,27.0
R80721,4.69,75.13
R80721,5.75,285.91
R80721,5.05,138.77
R80721,5.89,251.09
R80721,5.62,218.57
R80721,6.05,317.14
R80721,6.84,487.46
R80721,2.8800001,-4.7600002
R80721,5.39,171.64
R80721,6.87,536.38
R80721,5.3699999,174.2
R80721,6.12,344.09
R80721,6.32,387.85
R80721,7.8600001,918.22998
R80721,5.6,228.55
R80721,5.43,206.81
R80721,5.54,189.71
R80721,4.2399998,69.75
R80721,6.74,480.32
R80721,5.9899998,301.64999
R80721,6.83,572.25
R80721,5.94,319.76
R80721,5.28,198.43
R80721,5.25,96.96
R80721,11.95,1808.77
R80721,5.54,232.81
R80721,5.78,290.61
R80721,0.85000002,-1.04
R80721,11.17,1554.55
R80721,7.08,506.4
R80721,6.78,520.42
R80721,8.6,1047.11
R80721,4.2199998,47.689999
R80721,6.21,394.06
R80721,5.8299999,306.82001
R80721,5.6300001,272.64001
R80721,6.85,542.85
R80721,0.7599999900000001,-2.78
R80721,4.5900002,59.48
R80721,4.38,84.64
R80721,0.44999999,-2.54
R80721,6.1300001,316.29001
R80721,3.85,32.54
R80721,4.4200001,104.05
R80721,2.01,0.0
R80721,6.96,591.69
R80721,6.9000001,554.52002
R80721,2.58,0.0
R80721,6.6100001,476.47
R80721,8.3500004,961.53998
R80721,1.96,-7.52
R80721,2.15,0.0
R80721,4.1199999,40.91
R80721,4.7199998,104.73
R80721,3.27,-8.0699997
R80721,2.89,8.42
R80721,4.9099998,103.85
R80721,3.06,0.0
R80721,5.98,332.09
R80721,7.8800001,896.35999
R80721,3.76,13.26
R80721,10.08,1398.98
R80721,8.0100002,864.85999
R80721,2.75,0.0
R80721,6.1700001,407.70001
R80721,7.3099999,547.5
R80721,6.4099998,436.03
R80721,11.57,1576.89
R80721,1.84,-2.6400001
R80721,5.26,142.89
R80721,6.9699998,584.04999
R80721,1.35,-7.4000001
R80721,9.25,1158.05
R80721,5.1100001,135.73
R80721,10.62,1516.78
R80721,6.02,360.94
R80721,5.14,146.98
R80721,8.4300003,1024.28
R80721,8.5900002,989.96002
R80721,7.3299999,647.71997
R80721,5.3299999,180.87
R80721,6.5599999,483.35001
R80721,5.8899999,318.14999
R80721,7.25,662.25
R80721,4.71,114.95
R80721,6.5900002,461.76999
R80721,5.7399998,273.32001
R80721,7.6799998,746.23999
R80721,7.46,779.40002
R80721,8.8900003,1245.15
R80721,7.3600001,717.0
R80721,7.0900002,590.23999
R80721,1.28,-10.66
R80721,10.68,1607.62
R80721,16.73,1956.14
R80721,13.65,2028.8199
R80721,9.9300003,1217.9399
R80721,4.3800001,58.77
R80721,3.5999999,18.360001
R80721,2.3,5.8099999
R80721,4.9099998,130.34
R80721,4.3299999,90.199997
R80721,9.3100004,1165.88
R80721,1.71,-7.3600001
R80721,4.8800001,109.36
R80721,1.1,-3.22
R80721,4.8800001,90.230003
R80721,4.4400001,69.849998
R80721,7.7399998,747.20001
R80721,4.1599998,39.650002
R80721,5.1599998,160.83
R80721,5.5900002,241.77
R80721,3.21,-7.9499998
R80721,0.13,-2.53
R80721,6.46,521.22998
R80721,0.0,-1.98
R80721,0.0,-2.01
R80721,1.09,-4.8099999
R80721,0.0,-2.0699999
R80721,6.6300001,556.31
R80721,7.3699999,778.51001
R80721,8.1700001,1057.6899
R80721,8.29,1057.59
R80721,2.4000001,-1.5
R80721,2.02,-3.02
R80721,4.52,78.32
R80721,3.1400001,7.9200001
R80721,6.5599999,483.70001
R80721,5.3899999,198.27
R80721,6.4099998,431.87
R80721,13.7,1974.27
R80721,7.0500002,634.88
R80721,12.65,1843.81
R80721,9.5900002,1188.17
R80721,0.0,-5.9299998
R80721,1.46,-7.3899999
R80721,9.2200003,1111.7
R80721,1.16,-7.0599999
R80721,10.53,1504.5699
R80721,0.02,-7.2199998
R80721,1.87,-7.9000001
R80721,6.0900002,216.14999
R80721,3.72,-7.2800002
R80721,9.8000002,1212.0699
R80721,1.97,-2.6300001
R80721,5.5300002,252.92
R80721,5.2399998,100.39
R80721,4.4699998,-7.7600002
R80721,6.1700001,380.88
R80721,3.9300001,-3.1500001
R80721,6.5999999,478.95001
R80721,2.8599999,1.16
R80721,2.71,-6.48
R80721,3.0799999,-7.0999999
R80721,10.28,1301.73
R80721,12.7,1842.61
R80721,0.13,-4.3299999
R80721,6.5,390.66
R80721,1.45,-4.5799999
R80721,5.48,191.47
R80721,11.78,1841.76
R80721,0.0,-6.7800002
R80721,3.23,-6.9200001
R80721,9.21,1083.29
R80721,12.66,1778.74
R80721,1.41,-7.5999999
R80721,3.6700001,28.049999
R80721,2.0599999,-7.2399998
R80721,5.1300001,232.12
R80721,3.8,-6.3899999
R80721,3.4100001,-6.73
R80721,5.55,208.63
R80721,8.0100002,817.71002
R80721,0.0,-2.97
R80721,3.8199999,18.459999
R80721,1.6900001,-2.71
R80721,2.4300001,-5.5799999
R80721,6.38,396.63
R80721,3.62,20.45
R80721,6.5300002,473.92001
R80721,2.68,0.0
R80721,4.5500002,127.92
R80721,1.15,0.0
R80721,6.1399999,398.98999
R80721,11.25,1738.4399
R80721,5.0900002,149.22
R80721,5.1100001,168.38
R80721,5.6599998,236.67999
R80721,5.57,231.09
R80721,6.3499999,454.17001
R80721,12.39,1867.61
R80721,6.8699999,480.25
R80721,12.84,1900.22
R80721,6.04,348.13
R80721,1.91,-7.0
R80721,1.7000000000000002,-3.0799999
R80721,14.96,1977.6899
R80721,1.17,-6.9000001
R80721,3.6500001,20.879999
R80721,2.45,-6.46
R80721,4.79,91.43
R80721,6.48,385.14001
R80721,5.7399998,271.89999
R80721,5.04,118.79
R80721,6.5100002,534.71997
R80721,2.6700001,-2.6199999
R80721,6.1900001,379.0
R80721,8.9499998,1132.3
R80721,1.63,-2.96
R80721,2.53,-1.67
R80721,9.9899998,1327.6899
R80721,0.0,-1.85
R80721,2.8099999,-1.38
R80721,5.8899999,310.76999
R80721,6.48,395.13
R80721,5.0100002,97.370003
R80721,4.25,49.189999
R80721,4.75,-7.71
R80721,5.6999998,262.48999
R80721,8.5,998.64001
R80721,2.54,-0.97000003
R80721,5.0700002,105.89
R80721,6.3000002,322.10999
R80721,12.14,1704.46
R80721,2.78,-6.9499998
R80721,1.8099999,-2.75
R80721,2.73,6.5300002
R80721,4.0100002,50.029999
R80721,7.4400001,634.31
R80721,5.2199998,151.46001
R80721,3.48,9.59
R80721,5.5900002,241.19
R80721,3.8299999,27.57
R80721,1.74,-2.7
R80721,3.9,17.29
R80721,2.72,-4.3899999
R80721,4.6100001,73.5
R80721,4.1799998,50.860001
R80721,2.43,0.0
R80721,7.1399999,605.52002
R80721,5.6700001,234.71001
R80721,10.21,1452.46
R80721,5.9099998,311.51001
R80721,4.0799999,54.32
R80721,6.02,338.44
R80721,2.95,-1.5700001
R80721,6.02,360.29001
R80721,6.5999999,439.10001
R80721,5.47,161.17
R80721,8.3999996,971.34998
R80721,6.2800002,416.85001
R80721,6.3200002,393.04999
R80721,6.9400001,571.33002
R80721,7.4099998,733.28003
R80721,5.6700001,270.0
R80721,4.4099998,48.580002
R80721,1.76,-8.1199999
R80721,4.1700001,60.869999
R80721,2.8399999,-3.25
R80721,1.36,-7.1500001
R80721,8.4499998,1039.15
R80721,2.26,-4.4099998
R80721,6.23,225.47
R80721,7.4299998,727.56
R80721,5.5,258.67001
R80721,8.54,903.54999
R80721,9.71,1243.8
R80721,5.6900001,292.20999
R80721,10.01,1340.29
R80721,4.5300002,114.75
R80721,1.52,-6.96
R80721,10.47,1364.15
R80721,0.02,-5.0
R80721,6.8899999,593.84003
R80721,6.9200001,616.65002
R80721,2.6199999,-1.64
R80721,4.9200001,94.07
R80721,5.7600002,243.16
R80721,2.97,-1.42
R80721,5.0799999,155.09
R80721,5.4499998,165.35001
R80721,3.3099999,-2.3099999
R80721,6.52,546.38
R80721,4.1900001,96.830002
R80721,6.2199998,310.35999
R80721,5.0900002,180.23
R80721,7.6399999,820.82001
R80721,4.9899998,126.97
R80721,6.6500001,465.5
R80721,4.7800002,89.389999
R80721,4.75,111.81
R80721,5.98,341.09
R80721,5.3400002,209.69
R80721,7.6300001,725.03003
R80721,3.9200001,44.810001
R80721,5.4699998,259.26001
R80721,9.1400003,1263.1
R80721,5.27,197.12
R80721,0.0,-7.25
R80721,4.4899998,39.299999
R80721,6.04,327.51001
R80721,0.0,-8.1199999
R80721,1.1900001,-1.51
R80721,4.6799998,113.78
R80721,7.1399999,590.57001
R80721,3.4000001,-2.6900001
R80721,12.25,1861.47
R80721,7.3899999,708.88
R80721,6.5300002,478.70999
R80721,6.1900001,390.91
R80721,6.4699998,457.01999
R80721,4.2600002,76.839996
R80721,8.1700001,992.17999
R80721,5.6300001,225.72
R80721,5.96,351.60999
R80721,5.0,147.48
R80721,1.45,-8.1800003
R80721,0.0,-7.3600001
R80721,4.85,108.2
R80721,3.8800001,16.440001
R80721,1.88,-7.77
R80721,3.1199999,-7.4099998
R80721,0.0,-7.550000199999999
R80721,6.1199999,378.25
R80721,8.5799999,1006.56
R80721,13.38,1809.46
R80721,2.79,0.0
R80721,8.2600002,949.21997
R80721,7.25,601.91998
R80721,9.0100002,1136.23
R80721,3.04,0.0
R80721,8.0500002,959.09998
R80721,5.6999998,292.88
R80721,3.13,0.0
R80721,3.8,60.549999
R80721,4.9099998,112.88
R80721,4.66,81.51
R80721,4.4200001,89.919998
R80721,3.3599999,-3.3399999
R80721,4.3299999,85.720001
R80721,5.4499998,228.25999
R80721,4.3899999,74.559998
R80721,6.3699999,368.98001
R80721,5.1399999,152.24001
R80721,0.98000002,-2.1800001
R80721,5.3800001,186.32001
R80721,7.7600002,820.04999
R80721,6.5999999,433.60001
R80721,7.21,669.41998
R80721,6.1500001,378.19
R80721,10.42,1372.41
R80721,4.1599998,51.189999
R80721,7.27,523.66998
R80721,3.55,28.809999
R80721,9.1800003,1033.05
R80721,7.5799999,740.62
R80721,1.35,-0.85000002
R80721,7.5,676.40002
R80721,2.8699999,-1.27
R80721,5.1599998,145.24001
R80721,7.5,898.62
R80721,6.3299999,395.56
R80721,5.9699998,328.54999
R80721,8.6199999,1283.9
R80721,4.9000001,161.07001
R80721,7.3000002,634.21997
R80721,7.98,949.70001
R80721,5.1300001,188.25
R80721,0.81999999,-7.0
R80721,4.98,133.42
R80721,7.6799998,932.28998
R80721,0.6900000000000001,-4.0500002
R80721,9.8199997,1416.45
R80721,4.79,119.88
R80721,0.98000002,-6.54
R80721,6.7600002,531.06
R80721,9.71,1361.64
R80721,4.3800001,73.5
R80721,0.85000002,-6.5700002
R80721,6.3400002,413.59
R80721,0.25999999,-3.0999999
R80721,5.2800002,181.39999
R80721,3.51,13.76
R80721,1.47,-6.8299999
R80721,6.3800001,411.23001
R80721,4.73,88.550003
R80721,1.55,-7.23
R80721,1.01,-0.85000002
R80721,6.1500001,359.89001
R80721,1.25,-6.8699999
R80721,7.3000002,735.39001
R80721,4.02,43.959999
R80721,5.46,222.34
R80721,5.5,152.37
R80721,5.73,227.22
R80721,0.0,-6.6500001
R80721,3.52,22.25
R80721,10.62,1770.47
R80721,1.3,-6.8800001
R80721,10.43,1727.36
R80721,2.01,-2.52
R80721,5.52,178.89999
R80721,3.77,21.5
R80721,2.79,-4.0300002
R80721,4.5700002,61.360001
R80721,5.5700002,202.98
R80721,4.25,49.23
R80721,7.1199999,513.41998
R80721,5.6599998,191.41
R80721,4.8099999,105.8
R80721,6.3499999,361.14999
R80721,0.94,-1.11
R80721,4.3400002,60.66
R80721,5.4699998,179.48
R80721,6.1599998,408.10001
R80721,3.4300001,8.46
R80721,5.98,361.92999
R80721,5.2399998,198.7
R80721,6.6999998,575.02002
R80721,6.8200002,666.02002
R80721,6.0100002,328.13
R80721,5.5900002,211.53999
R80721,10.37,1462.97
R80721,11.31,1689.5601
R80721,6.46,448.45001
R80721,4.8899999,138.69
R80721,1.4400001,-1.86
R80721,6.3099999,322.87
R80721,5.8299999,319.39999
R80721,6.4699998,430.42001
R80721,5.7199998,185.16
R80721,4.98,135.42999
R80721,5.1500001,86.68
R80721,3.9100001,26.67
R80721,7.8099999,850.76001
R80721,8.5299997,993.03998
R80721,7.98,881.96002
R80721,6.21,326.28
R80721,6.4499998,460.69
R80721,4.6100001,77.239998
R80721,0.0,-0.82999998
R80721,1.85,-0.98000002
R80721,8.1700001,833.40997
R80721,2.3299999,-1.34
R80721,2.99,-1.35
R80721,6.9299998,652.38
R80721,5.0900002,162.28
R80721,8.6000004,899.89001
R80721,6.0700002,314.04999
R80721,5.0500002,125.39
R80721,6.5500002,547.14001
R80721,6.9699998,607.53003
R80721,5.5100002,242.85001
R80721,5.48,165.95
R80721,5.0900002,157.53
R80721,4.8099999,108.93
R80721,7.2199998,666.09003
R80721,6.8800001,635.03998
R80721,5.6100001,280.97
R80721,2.1199999,-1.42
R80721,3.27,18.08
R80721,4.6900001,129.53999
R80721,5.04,154.41
R80721,2.2,-1.42
R80721,6.0599999,379.19
R80721,2.5599999,-1.51
R80721,4.9699998,172.97
R80721,5.6300001,285.48999
R80721,5.27,126.9
R80721,6.0900002,373.67001
R80721,5.8200002,188.02
R80721,4.5100002,-2.95
R80721,5.4699998,202.09
R80721,4.1100001,38.209999
R80721,5.04,160.61
R80721,6.04,361.04999
R80721,5.2800002,194.87
R80721,2.29,-2.5599999
R80721,2.01,-2.5
R80721,6.62,407.31
R80721,3.3699999,-3.29
R80721,2.6500001,-3.55
R80721,6.3600001,331.60001
R80721,8.73,879.06
R80721,0.80000001,-5.1199999
R80721,5.96,313.01999
R80721,1.72,-3.98
R80721,10.78,1500.53
R80721,1.29,-7.7600002
R80721,13.32,1934.5601
R80721,6.44,318.69
R80721,1.1900001,-7.550000199999999
R80721,14.7,2035.4399
R80721,1.92,-7.79
R80721,4.7199998,145.11
R80721,7.08,652.11
R80721,0.83999997,-2.21
R80721,4.48,84.110001
R80721,1.78,-7.3600001
R80721,5.1999998,146.42999
R80721,8.48,976.25
R80721,2.8399999,18.120001
R80721,8.9499998,1004.66
R80721,3.3499999,-8.5900002
R80721,2.25,-2.3900001
R80721,10.46,1544.78
R80721,0.029999999,-6.8800001
R80721,7.2199998,659.33002
R80721,8.8100004,1216.35
R80721,2.9300001,-2.71
R80721,0.0,-5.3899999
R80721,8.1499996,853.23999
R80721,0.0,-3.04
R80721,6.3600001,412.48001
R80721,12.7,1809.0
R80721,4.73,90.690002
R80721,4.54,-3.5
R80721,0.8899999900000001,-1.49
R80721,4.8400002,-3.24
R80721,5.75,278.67001
R80721,5.0900002,153.53999
R80721,5.3800001,203.46001
R80721,3.0899999,-1.63
R80721,6.9099998,644.79999
R80721,8.1599998,816.23999
R80721,10.7,1576.04
R80721,4.1999998,-3.3299999
R80721,8.9499998,1197.27
R80721,5.1599998,194.45
R80721,8.04,872.82001
R80721,1.61,-7.3800001
R80721,6.77,512.85999
R80721,6.6999998,551.59003
R80721,7.79,841.32001
R80721,5.04,-6.3000002
R80721,6.46,428.60001
R80721,3.1600001,-2.52
R80721,4.9099998,147.52
R80721,1.55,-7.2199998
R80721,7.52,644.82001
R80721,4.21,80.470001
R80721,6.6399999,504.12
R80721,4.4299998,-2.8900001
R80721,4.9200001,123.3
R80721,2.53,-7.3600001
R80721,5.6199999,230.47
R80721,5.6399999,280.98001
R80721,7.1100001,644.21002
R80721,2.6500001,-3.1300001
R80721,4.9499998,100.49
R80721,4.0,44.32
R80721,5.0,119.06
R80721,2.52,-3.71
R80721,6.6999998,557.35999
R80721,3.75,25.24
R80721,8.8599997,1087.74
R80721,6.9200001,558.37
R80721,3.69,24.2
R80721,3.97,44.099998
R80721,7.4400001,733.53998
R80721,8.9700003,1019.84
R80721,8.4799995,1055.65
R80721,0.0,0.0
R80721,8.8400002,1073.59
R80721,4.48,85.459999
R80721,1.3,-6.96
R80721,5.8499999,292.41
R80721,0.0,0.0
R80721,9.9099998,1225.9301
R80721,2.78,-2.8399999
R80721,9.5600004,1177.36
R80721,11.0,1776.46
R80721,5.7399998,258.04999
R80721,4.1700001,41.689999
R80721,6.52,419.14999
R80721,4.3800001,68.139999
R80721,5.3699999,215.78
R80721,3.74,32.509998
R80721,5.3899999,188.63
R80721,5.02,175.0
R80721,5.1700001,165.61
R80721,4.23,53.049999
R80721,2.29,-3.22
R80721,3.9200001,-2.55
R80721,3.95,42.880001
R80721,7.21,656.81
R80721,6.27,386.64001
R80721,5.75,177.28999
R80721,6.4000001,427.51001
R80721,4.2600002,58.73
R80721,0.89999998,-3.0799999
R80721,5.3499999,240.62
R80721,8.9099998,1010.32
R80721,3.6300001,-6.8800001
R80721,7.8299999,819.85999
R80721,5.52,-2.1600001
R80721,6.7399998,480.44
R80721,5.2600002,-3.24
R80721,8.5100002,958.35999
R80721,11.06,1494.48
R80721,5.9400001,288.23999
R80721,7.5,653.10999
R80721,6.9699998,628.06
R80721,6.3600001,385.45001
R80721,16.549999,1978.9
R80721,4.8800001,118.67
R80721,8.5900002,893.91998
R80721,2.01,-0.89999998
R80721,5.9699998,318.10999
R80721,0.0,-1.71
R80721,8.1800003,889.19
R80721,6.8800001,647.52002
R80721,6.48,512.64001
R80721,5.6700001,284.75
R80721,8.7299995,1048.42
R80721,4.27,41.349998
R80721,7.02,593.32001
R80721,4.02,40.470001
R80721,10.88,1517.0699
R80721,5.7199998,310.5
R80721,6.6999998,505.25
R80721,5.02,123.35
R80721,3.1800001,-7.52
R80721,4.4200001,65.550003
R80721,3.9400001,43.740002
R80721,4.4400001,20.43
R80721,8.6700001,1079.38
R80721,6.21,364.23001
R80721,4.25,-3.5699999
R80721,4.77,155.07001
R80721,1.39,-7.5799999
R80721,6.1599998,308.84
R80721,5.5900002,-6.6199999
R80721,2.5599999,-1.28
R80721,5.52,270.44
R80721,4.79,86.5
R80721,2.4200001,-1.05
R80721,6.3699999,449.95001
R80721,8.54,1019.31
R80721,3.5,8.7600002
R80721,3.76,34.82
R80721,5.5,253.74001
R80721,4.9699998,170.49001
R80721,5.02,88.43
R80721,2.1600001,-6.5500002
R80721,3.99,41.150002
R80721,2.5899999,-2.78
R80721,2.63,0.0
R80721,6.4400001,377.06
R80721,4.3000002,10.3
R80721,4.7199998,101.44
R80721,6.6399999,604.01001
R80721,6.1300001,324.19
R80721,5.1599998,159.85001
R80721,2.4000001,-1.65
R80721,0.0,-0.86000001
R80721,2.0,-0.86000001
R80721,6.0300002,271.59
R80721,4.5799999,64.010002
R80721,2.29,-0.93000001
R80721,4.8200002,74.099998
R80721,4.9899998,113.79
R80721,4.8,100.62
R80721,3.8599999,31.450001
R80721,4.63,91.83
R80721,5.77,229.35001
R80721,7.4400001,701.45001
R80721,6.77,452.26999
R80721,2.75,0.0
R80721,8.2399998,1055.2
R80721,7.5300002,869.03998
R80721,1.46,0.0
R80721,5.9200001,279.92001
R80721,5.1999998,185.75
R80721,5.63,290.96
R80721,4.3699999,86.989998
R80721,7.6900001,941.54999
R80721,1.13,0.0
R80721,5.4699998,207.25999
R80721,7.77,788.0
R80721,1.76,0.0
R80721,0.73000002,-2.77
R80721,8.3199997,942.31
R80721,2.56,0.0
R80721,4.2399998,62.189999
R80721,2.5999999,-2.51
R80721,2.32,0.0
R80721,9.5600004,1177.75
R80721,6.83,498.56
R80721,8.3299999,823.57001
R80721,2.63,0.0
R80721,10.05,1322.9
R80721,6.44,477.02
R80721,6.3899999,403.75
R80721,3.17,0.0
R80721,5.3699999,262.85001
R80721,6.57,455.94
R80721,4.1100001,55.34
R80721,4.79,124.4
R80721,4.4299998,77.410004
R80721,5.57,233.88
R80721,3.6300001,27.049999
R80721,5.2,178.13
R80721,4.1399999,67.360001
R80721,6.04,271.57
R80721,4.0799999,54.810001
R80721,3.8199999,34.240002
R80721,5.52,200.6
R80721,3.3699999,19.85
R80721,4.52,74.480003
R80721,5.58,223.1
R80721,3.1400001,10.33
R80721,2.9200001,-2.6400001
R80721,2.73,-2.9000001
R80721,5.41,189.45
R80721,3.1099999,-2.8
R80721,4.3000002,73.75
R80721,2.8,13.78
R80721,1.77,-1.05
R80721,4.5900002,104.04
R80721,4.4899998,80.529999
R80721,4.0599999,35.32
R80721,6.8099999,546.27002
R80721,5.7600002,214.84
R80721,5.4000001,176.63
R80721,0.88,-7.4699998
R80721,4.0599999,-3.3499999
R80721,3.51,-4.5599999
R80721,2.6900001,-4.6300001
R80721,2.5999999,-3.22
R80721,0.98000002,-1.75
R80721,1.9299999,-3.75
R80721,2.8499999,-3.8800001
R80721,4.3000002,85.339996
R80721,7.4299998,838.98999
R80721,4.8200002,158.28999
R80721,4.1199999,73.720001
R80721,6.6399999,510.01999
R80721,6.3000002,349.28
R80721,9.5900002,1548.92
R80721,5.9000001,292.09
R80721,6.1300001,333.13
R80721,0.02,-2.0
R80721,5.1199999,109.67
R80721,10.21,1621.35
R80721,3.46,-5.29
R80721,2.0799999,-7.54
R80721,8.6499996,1242.16
R80721,1.45,-1.1799999
R80721,8.5200005,1143.26
R80721,5.2199998,160.39
R80721,5.75,284.94
R80721,5.73,330.75
R80721,9.6300001,1291.92
R80721,10.33,1613.22
R80721,3.76,36.330002
R80721,3.03,-2.5
R80721,6.6700001,529.02002
R80721,1.6,-2.1500001
R80721,5.6700001,214.08
R80721,7.04,645.83002
R80721,1.05,-1.24
R80721,1.9,-1.49
R80721,4.3899999,60.77
R80721,0.28999999,-7.3699999
R80721,6.5,418.89999
R80721,6.9000001,523.81
R80721,6.0,341.76001
R80721,4.9000001,134.85001
R80721,18.32,-6.8600001
R80721,3.3199999,-1.0700001
R80721,5.9299998,252.88
R80721,6.46,422.5
R80721,2.24,-1.33
R80721,2.9300001,-1.36
R80721,12.72,2045.02
R80721,10.22,1441.45
R80721,3.8699999,9.1700001
R80721,9.1300001,1094.3101
R80721,11.89,1904.24
R80721,1.54,-7.0100002
R80721,6.7199998,609.19
R80721,5.1900001,170.28
R80721,7.1799998,558.60999
R80721,6.48,547.52002
R80721,7.25,650.28003
R80721,2.46,-1.37
R80721,6.6700001,583.91998
R80721,4.9200001,69.660004
R80721,4.73,79.050003
R80721,4.4899998,58.91
R80721,7.9200001,792.01001
R80721,4.46,87.050003
R80721,2.6099999,15.27
R80721,5.02,119.47
R80721,0.67000002,-3.4000001
R80721,4.1999998,52.540001
R80721,0.090000004,-1.9400001
R80721,3.9300001,28.59
R80721,4.5900002,80.449997
R80721,12.98,1854.11
R80721,3.55,-4.4400001
R80721,4.02,40.880001
R80721,4.9099998,136.03
R80721,5.8099999,257.63
R80721,5.2800002,176.53
R80721,5.4299998,256.76001
R80721,6.1999998,383.47
R80721,6.52,352.64001
R80721,5.6599998,306.37
R80721,14.49,1973.63
R80721,4.4499998,124.68
R80721,14.83,2000.1
R80721,3.3699999,11.34
R80721,10.6,1414.27
R80721,4.96,128.87
R80721,6.29,374.37
R80721,11.31,1709.47
R80721,5.6300001,228.32001
R80721,3.54,9.1999998
R80721,10.71,1511.8199
R80721,0.0,-1.49
R80721,5.5300002,222.3
R80721,6.54,448.72
R80721,3.73,4.2399998
R80721,3.54,31.65
R80721,6.77,616.0
R80721,6.71,564.5
R80721,5.1199999,137.7
R80721,8.1800003,976.77002
R80721,6.6199999,542.12
R80721,6.0300002,322.89999
R80721,0.0,-6.77
R80721,2.46,-6.5799999
R80721,0.0,-0.94
R80721,0.50999999,-2.8800001
R80721,6.4200001,429.14001
R80721,8.4300003,1004.77
R80721,5.46,195.36
R80721,4.3000002,-6.71
R80721,6.29,479.32999
R80721,12.8,2010.23
R80721,10.84,1797.41
R80721,4.1999998,31.639999
R80721,6.8299999,613.17999
R80721,1.76,-1.27
R80721,5.31,185.49
R80721,6.1199999,202.95
R80721,0.0,-0.98000002
R80721,4.7399998,130.48
R80721,0.0,-2.1400001
R80721,1.66,0.0
R80721,0.0,-1.5599999
R80721,4.0799999,59.709999
R80721,5.77,256.07
R80721,4.48,84.300003
R80721,2.0,-6.8600001
R80721,4.0300002,48.290001
R80721,5.2199998,211.64999
R80721,2.6500001,-7.800000199999999
R80721,5.73,174.2
R80721,1.83,-3.26
R80721,0.0,-6.5900002
R80721,2.4000001,-3.3599999
R80721,4.0799999,-8.1700001
R80721,1.3099999,-6.1500001
R80721,4.3099999,92.809998
R80721,1.85,-7.27
R80721,5.65,169.68
R80721,3.73,-6.75
R80721,2.3800001,-6.7600002
R80721,1.84,-4.5100002
R80721,4.69,66.64
R80721,1.25,-3.9400001
R80721,4.51,55.24
R80721,8.3599997,1065.54
R80721,5.5700002,258.09
R80721,5.9400001,355.39001
R80721,1.26,-7.4400001
R80721,0.0,-7.3000002
R80721,4.7800002,99.769997
R80721,0.68000001,-3.0799999
R80721,11.21,1628.37
R80721,8.3400002,830.76001
R80721,5.8899999,333.5
R80721,9.9300003,1293.83
R80721,6.4899998,547.35999
R80721,7.800000199999999,1005.8
R80721,11.87,1757.61
R80721,0.88,-1.37
R80721,11.74,1738.01
R80721,5.38,157.72
R80721,8.3199997,925.48999
R80721,4.4699998,96.489998
R80721,12.18,1770.6899
